iteration,spent_time
3,0.467370033264
1,0.713273763657
2,0.936012029648
9,1.20332479477
11,1.45676493645
5,1.83923697472
6,2.38854694366
13,2.40304899216
12,2.67325305939
4,2.77304697037
10,2.89530897141
17,2.91351008415
18,3.21908092499
8,3.53625011444
16,3.88576698303
19,4.2988960743
14,4.44124698639
7,4.58832597733
20,4.67328500748
21,5.23238801956
15,5.5092549324
23,5.71501803398
25,5.98225998878
31,6.64450001717
26,6.83978295326
22,6.94354200363
24,7.03681707382
30,7.47083210945
39,7.25369405746
32,7.6710422039
27,8.49732995033
29,8.52232408524
37,8.62712907791
35,8.66876292229
41,8.74885702133
28,9.08396410942
48,9.34760689735
43,9.71128892899
33,9.84858584404
40,10.0012600422
50,10.0539338589
42,10.5024440289
49,10.4619209766
38,11.355027914
45,11.3512029648
47,11.5106840134
46,11.6564059258
44,11.9029669762
36,12.3292229176
34,13.2620019913
52,12.9815540314
58,12.9271271229
63,12.7447988987
59,12.9184708595
55,13.133286953
57,13.1215090752
54,13.8728559017
53,14.0136098862
64,13.7744009495
73,13.5373551846
71,13.6045470238
60,14.0714631081
56,14.4858849049
51,14.6585860252
62,14.3877429962
61,14.4581930637
69,14.2372889519
65,14.4934220314
67,14.4546098709
68,14.5274958611
76,14.3677220345
77,14.2827999592
74,14.7177529335
72,14.8156309128
66,15.2307109833
79,14.6626260281
78,14.7556979656
70,15.2830400467
85,14.8186869621
81,15.1496188641
88,14.9379498959
82,15.1314129829
84,15.1548531055
75,15.547326088
83,15.2841849327
80,15.4609899521
86,15.3629319668
89,15.3557851315
92,15.3672509193
90,15.571835041
106,15.2656309605
96,15.6794438362
94,15.7661850452
91,15.8824951649
98,15.9944829941
87,16.3299069405
95,16.1538119316
97,16.3481919765
100,16.3172619343
107,16.1699981689
93,16.6333470345
104,16.571928978
103,16.5900149345
105,16.6352908611
102,16.8244700432
110,16.4731428623
111,16.3911669254
99,17.0518460274
108,16.9373338223
112,16.6252849102
109,16.911632061
114,16.2723681927
101,17.7130899429
113,16.7964727879
115,16.3508319855
120,14.892332077
116,15.9793617725
117,15.9636909962
119,15.8132050037
118,16.1133649349
123,14.499024868
122,14.8027458191
121,15.2989637852
124,13.9893729687
125,13.9612519741
126,14.2203080654
127,14.1818108559
128,13.8204159737
129,13.9779701233
130,13.7059838772
131,13.6857979298
132,13.7278389931
133,13.8097610474
134,13.8093829155
135,13.7641990185
136,13.9480700493
137,13.7899160385
138,13.9252741337
139,14.4099860191
140,14.5545608997
141,14.3716850281
142,14.4814479351
143,14.4676008224
144,14.4180088043
145,14.4614171982
146,14.5710558891
147,14.4800150394
148,14.4109969139
149,14.4180691242
150,13.604888916
151,13.5842840672
152,13.6329038143
153,13.7954349518
154,14.0896940231
155,14.0438609123
156,14.0433790684
158,13.4810202122
157,13.5792322159
159,13.5635721684
160,13.5109081268
161,13.6796891689
163,13.4658639431
162,13.7844040394
164,13.5277080536
166,13.428237915
168,13.4392299652
167,13.6066849232
165,13.8890099525
169,13.7003569603
170,13.7506787777
171,13.7128889561
172,13.7191429138
173,13.4940719604
177,13.5385680199
175,13.6738650799
174,13.8630039692
176,13.8645069599
178,13.6454951763
180,13.829171896
179,14.0268909931
181,13.9419050217
182,14.0403981209
184,13.9696669579
183,14.0406010151
185,14.0023369789
186,14.0117089748
187,14.0243110657
189,13.9406621456
188,14.2208399773
190,14.2725670338
191,14.2817468643
192,14.3369879723
194,14.251778841
193,14.3302509785
195,14.1364951134
196,14.1368889809
