iteration,spent_time
403,15.9526519775
404,15.8988311291
405,15.9116790295
406,15.7714960575
407,15.9313108921
408,15.5852208138
409,15.4815270901
410,15.3682808876
411,15.4012129307
413,15.2473909855
412,15.4170780182
414,15.3319060802
415,15.3432681561
416,15.3512480259
417,15.3108081818
418,15.3224241734
419,15.2921328545
420,15.3675501347
421,15.2615230083
422,15.2625131607
423,15.2285649776
424,15.2290728092
425,15.2513170242
426,15.2283358574
427,15.2417330742
428,15.2292671204
429,15.2235338688
430,15.2096750736
431,15.221198082
433,15.1247019768
434,15.1121637821
432,15.3919739723
435,15.1291360855
436,15.1250970364
437,15.0185370445
438,14.5374112129
439,14.5120749474
440,14.4360251427
441,14.5017540455
442,14.4981248379
443,14.4974329472
444,14.5088529587
445,14.50090909
446,14.5091760159
447,14.500977993
448,14.4836189747
449,14.493432045
450,14.5282239914
451,14.5381958485
452,14.535284996
453,14.5333909988
454,14.5293731689
455,14.6067881584
457,14.473749876
456,14.5905740261
458,14.5616621971
460,14.4995441437
459,14.6248378754
461,14.5358228683
462,14.5074942112
463,14.4552271366
464,14.4652349949
465,14.4368600845
466,14.4158279896
467,14.4774210453
468,14.6279089451
469,14.636849165
470,14.6228280067
471,14.6277098656
472,14.6386189461
473,14.625633955
474,14.6355810165
475,14.6257240772
476,14.5866081715
477,14.5701930523
478,14.563847065
479,14.5947830677
480,14.5930631161
481,14.5560770035
482,14.5506308079
483,14.5508441925
484,14.5067088604
485,14.5102379322
486,14.5030729771
487,14.5112500191
488,14.5624849796
489,14.4822499752
490,14.4739830494
491,14.4295830727
492,14.4050719738
493,14.4114339352
494,14.4068760872
495,14.3779139519
496,14.4365580082
497,14.4403188229
498,14.4278008938
499,14.4457941055
500,14.2278020382
501,13.9320919514
502,13.9322221279
503,13.8543651104
504,13.9620559216
505,13.8246350288
506,13.7840938568
507,13.7696790695
508,13.7600641251
509,13.6908299923
510,13.8247890472
511,13.8378632069
512,13.8218939304
513,13.7936668396
514,13.7970848083
515,13.8147990704
516,13.9021790028
517,13.9454607964
518,13.9280400276
519,13.9232459068
520,13.833575964
521,13.8776538372
522,13.8770639896
523,13.8814399242
524,13.8647329807
525,13.8502991199
526,13.8446161747
527,13.8509008884
528,13.8998720646
529,13.93627882
530,13.93577981
531,13.9263708591
532,13.9229300022
533,13.9328670502
534,13.9467451572
535,13.9497489929
536,13.955630064
537,13.937224865
538,13.8786680698
540,13.9101810455
539,14.034635067
541,13.9270019531
542,13.9210739136
543,13.9079110622
544,13.8948810101
545,13.8842058182
546,13.8655600548
547,13.8733451366
548,13.8872849941
549,13.8634529114
550,13.828389883
551,13.8133649826
552,13.8385841846
553,13.9030799866
554,13.9036431313
555,13.7610428333
557,13.6583769321
556,13.7725257874
558,13.6861519814
560,13.6206309795
559,13.7362699509
561,13.6705901623
562,13.6704230309
563,13.7807559967
564,13.6911520958
565,13.6693089008
566,13.6656839848
567,13.6037418842
568,13.5211291313
569,13.9169988632
570,14.1915700436
571,14.1719880104
573,14.1162700653
572,14.2275109291
574,14.1925561428
575,14.2039721012
576,14.2074799538
578,14.1623499393
577,14.3587188721
579,14.1888940334
580,14.2026619911
581,14.2095189095
582,14.1952400208
583,14.207267046
584,14.2269670963
585,14.2048430443
586,14.215955019
587,14.1950891018
588,14.1327939034
589,14.1521890163
591,14.1059679985
590,14.3181610107
592,14.2985990047
593,14.2910659313
594,14.2924010754
595,14.2893829346
596,14.2047128677
597,14.2058289051
598,14.2111299038
599,14.1839079857
600,14.1922991276
601,14.0467860699
602,14.033700943
603,14.1025660038
604,13.7020528316
605,13.803194046
606,13.8783450127
607,13.8185920715
608,13.8356480598
609,14.6834368706
610,14.3208332062
611,14.2234330177
612,14.2341029644
613,14.2428431511
614,14.2268218994
615,14.1996998787
617,13.9919469357
616,14.1405198574
618,14.0306179523
619,14.0286359787
620,14.0672130585
621,14.0072929859
623,14.4690778255
624,14.4688911438
622,14.6202259064
625,14.5229420662
626,14.5157310963
627,14.4834868908
628,14.4337670803
629,14.3859381676
630,14.376046896
631,14.3654639721
632,14.4291369915
633,14.3352758884
634,14.3212459087
635,14.3058960438
636,14.3001670837
637,14.2910921574
638,14.2980010509
639,14.3248441219
640,14.2927079201
641,14.2700560093
642,14.271091938
643,14.2675700188
645,14.1957671642
646,14.2007510662
644,14.3525769711
647,14.2315459251
648,14.2210109234
649,14.2182488441
650,14.2125468254
651,14.1911351681
652,14.150331974
653,14.0816619396
654,14.0606620312
656,14.0626060963
657,14.0593011379
655,14.1995339394
658,14.1032581329
659,14.1001820564
660,14.1171958447
661,14.1070098877
662,14.1411659718
663,14.0265049934
664,14.0858380795
665,14.0841388702
666,14.0727992058
667,14.0833609104
668,14.0466609001
669,13.6400051117
670,13.371639967
671,13.3841049671
672,13.3703598976
673,13.3765420914
674,13.351706028
675,13.3297159672
676,13.4022819996
677,13.3099360466
679,13.2406651974
678,13.342730999
681,13.2408189774
680,13.3435411453
682,13.3061490059
683,13.2886741161
685,13.2180280685
684,13.3182029724
686,13.2509930134
687,13.2437589169
688,13.2461249828
689,13.21865201
690,13.1960868835
691,13.0898680687
692,13.1161279678
693,13.0973351002
694,13.0878648758
695,13.0923638344
696,13.0880508423
697,13.0744991302
698,13.0691258907
699,13.0699620247
701,13.0036780834
700,13.1119492054
702,13.0571429729
703,12.8899950981
704,12.9678370953
705,12.8668539524
706,12.8054401875
707,12.6322910786
708,12.5881340504
709,11.8757181168
711,11.7131078243
710,11.8668940067
712,11.7976438999
713,11.8005988598
715,11.7428410053
714,11.8436260223
716,11.7923560143
717,11.8212449551
718,11.8235859871
719,11.8579030037
720,11.811658144
721,11.8103160858
722,11.2852020264
723,11.3106248379
725,11.2646849155
724,11.3661029339
726,11.3193609715
727,11.3145320415
728,11.3084919453
729,11.3167569637
730,11.3656458855
731,11.3902099133
732,11.3241648674
733,11.3368010521
734,11.3875908852
735,11.3942101002
736,11.4133398533
738,11.3479979038
737,11.4686248302
740,11.2535221577
739,11.423156023
741,11.3726038933
742,11.365847826
743,11.378125906
744,11.4466331005
745,11.4785501957
746,11.4655749798
747,11.4686200619
748,11.4646539688
749,11.5063869953
750,11.5047810078
751,11.5099108219
752,11.5098009109
754,11.4538838863
753,11.5455648899
756,11.4089717865
755,11.5702500343
757,11.5205259323
758,11.5164110661
759,11.513420105
760,11.4916100502
761,11.494685173
762,11.4503209591
763,11.5377719402
764,11.4985740185
765,11.499984026
766,11.5040500164
767,11.4703009129
769,11.393517971
768,11.4992089272
770,11.4350738525
771,11.4122648239
772,11.4147908688
774,11.3521130085
773,11.446751833
775,11.4008460045
776,11.383491993
777,11.3853671551
779,11.3314521313
778,11.4307940006
781,11.3618168831
780,11.5433351994
783,11.4452319145
782,11.5310838223
784,11.4883761406
785,11.4854521751
786,11.4784200191
787,11.480453968
788,11.4766948223
789,11.4870009422
791,11.5203869343
790,11.6506049633
792,11.5801508427
793,11.5872251987
794,11.5883049965
795,11.5777058601
796,11.5877318382
797,11.5866689682
798,11.5878260136
799,11.5755088329
800,11.5705218315
801,11.5703539848
802,11.6738498211
803,11.5346240997
804,11.898375988
805,11.8618850708
806,11.748786211
807,11.7385480404
808,12.0625071526
809,12.3290798664
810,12.2262229919
811,12.2180821896
812,12.1916360855
813,12.2398030758
814,12.2295041084
815,12.2502698898
816,12.2386660576
817,12.2208271027
819,12.1626160145
818,12.3066561222
820,12.2289550304
821,12.2198889256
822,12.2251341343
823,12.2043061256
825,12.1547219753
824,12.246270895
826,12.2052299976
827,12.2039520741
828,12.208988905
829,12.1942961216
830,12.1418230534
831,12.1259338856
832,12.1250178814
833,12.1082420349
835,12.0012328625
834,12.162899971
836,12.0929861069
837,12.0987670422
839,12.0382599831
838,12.1961069107
840,12.0864031315
841,12.090389967
842,12.1474070549
843,12.1368498802
844,12.0796439648
845,12.0441818237
846,12.0512580872
847,12.069963932
848,12.0706248283
849,12.0323848724
850,12.0505809784
851,12.0505099297
852,12.043006897
854,12.017701149
853,12.3938028812
855,12.5262479782
857,12.4885120392
856,12.5737359524
858,12.5206730366
859,12.5127239227
860,12.5063998699
861,12.4956049919
862,12.5316500664
863,12.4321360588
864,12.4105629921
865,12.4149258137
866,12.4193649292
867,12.4247250557
868,12.417714119
870,12.3756620884
869,12.4574718475
871,12.4272909164
872,12.425205946
873,12.4191961288
874,12.433975935
876,12.3273630142
875,12.5769309998
877,12.4840087891
878,12.486675024
880,12.3881189823
879,12.5409870148
881,12.3586308956
882,12.3518579006
883,12.3615641594
884,12.3502669334
885,12.3512098789
887,12.3127529621
886,12.4112160206
888,12.3575298786
889,12.335973978
890,12.2515258789
891,12.2178900242
892,12.1687221527
893,12.2230019569
894,12.2108569145
895,12.2097480297
896,12.2056441307
897,12.1948809624
898,12.1844339371
899,12.1928489208
900,12.1974649429
901,12.2040560246
902,12.2013981342
903,12.0690071583
904,11.9275560379
905,11.9441640377
906,11.802834034
907,11.6999721527
908,11.1718571186
909,10.9357180595
910,10.7682049274
911,10.7711699009
912,10.7512209415
913,10.6921749115
914,10.7020831108
915,10.6837921143
916,10.6953089237
917,10.6912229061
918,10.6542458534
919,10.6417682171
920,10.6085379124
921,10.611030817
923,10.5525479317
922,10.6598639488
924,10.6012909412
925,10.605369091
927,10.5531561375
926,10.6492860317
929,10.5530011654
928,10.6496231556
931,10.5395491123
930,10.6513800621
932,10.5881941319
933,10.5806341171
934,10.5803158283
935,10.508918047
936,10.5028748512
937,10.4950489998
938,10.4813330173
939,10.4242870808
940,10.4033699036
941,10.3992869854
942,10.3577339649
943,10.3522160053
945,10.2955069542
944,10.3905041218
946,10.3454241753
947,10.3265619278
948,10.3199319839
949,10.3156278133
950,10.2937240601
951,10.2935838699
952,10.2949550152
953,10.2775580883
954,10.0003771782
955,9.8362839222
956,9.77338910103
957,9.77718997002
958,9.77949094772
959,9.79067111015
961,9.75195193291
960,9.85044121742
962,10.1076760292
963,10.1110389233
964,10.1201541424
966,10.060336113
967,10.0603458881
965,10.2173998356
968,10.1105351448
969,10.1193680763
970,10.1279189587
971,10.1274359226
972,10.1184940338
973,10.1458630562
975,10.0923249722
974,10.1788268089
976,10.028067112
977,10.0186860561
978,10.0103099346
979,10.0021839142
980,9.98880004883
981,9.99317193031
982,9.99304795265
983,9.99380087852
984,9.98938202858
985,9.99401903152
987,9.9416308403
986,10.038807869
988,9.98796701431
989,10.0014619827
990,9.99997091293
991,10.0018620491
992,10.0101277828
993,9.95596289635
994,9.96460795403
995,9.97730708122
997,9.94196796417
996,10.0552961826
998,10.0425908566
999,10.051404953
1000,10.0404231548
