iteration,spent_time
418,62.3218967915
419,62.6267700195
420,62.6567621231
421,62.6929187775
422,62.7924261093
423,62.6967689991
424,62.8034799099
425,63.2771670818
426,63.514893055
427,63.217001915
428,63.3329558372
429,63.3593859673
430,63.2621078491
431,63.2682189941
432,63.1404387951
433,63.5722160339
434,63.7224779129
435,63.6586179733
436,63.7934360504
437,63.7203969955
438,62.866202116
439,62.8849830627
440,62.802726984
441,62.7833371162
442,63.5501329899
443,63.5145099163
444,63.5304219723
445,63.5820980072
446,63.8198108673
447,63.7744760513
448,63.4513230324
449,63.4899849892
450,63.9791400433
451,64.0587480068
452,63.7713718414
453,63.9219717979
454,63.8045039177
455,63.8280010223
456,63.921847105
457,63.8045840263
458,63.911648035
459,63.8862359524
460,63.879098177
461,63.9847140312
462,63.870308876
463,63.9244630337
464,63.9554378986
465,63.3121380806
466,63.1172721386
467,63.1961119175
468,63.21194911
469,63.7045269012
470,63.7605659962
471,63.799628973
472,63.7725179195
473,63.8419280052
474,63.7344329357
475,63.9236729145
476,64.1668841839
477,64.1398539543
478,64.3163080215
479,64.0681159496
480,64.1625039577
481,64.1608850956
482,64.2335059643
483,64.340667963
484,63.7990691662
485,65.6491341591
486,65.2284200191
487,65.0174269676
488,65.0554831028
489,65.0381770134
490,64.7423439026
491,64.4157350063
492,64.4969348907
493,64.7524240017
494,64.4373400211
495,64.8197529316
496,64.7543129921
497,64.5046701431
498,64.4073719978
499,64.3646280766
500,64.3453838825
501,64.3270289898
502,64.2909719944
503,64.3273139
504,64.3208839893
505,64.254401207
506,64.2875659466
507,64.3492739201
508,64.2956578732
509,64.7552139759
510,64.5582330227
511,64.7929019928
512,64.6393232346
513,64.530862093
514,64.7331779003
515,64.3694989681
516,64.5833148956
517,63.6859610081
518,63.6202099323
519,63.5611279011
520,63.4341309071
521,63.4124660492
522,63.4143500328
523,63.2959268093
524,63.5769290924
525,63.1452989578
526,62.9627261162
527,62.9839370251
528,63.0354070663
529,63.2145428658
530,63.3135538101
531,63.2940888405
532,63.3684899807
533,62.9717030525
534,62.9471869469
535,62.8639781475
536,63.5790631771
537,63.8911459446
538,64.0829508305
539,63.891710043
540,63.944275856
541,64.1013729572
542,63.5090148449
543,63.5829749107
544,63.6315999031
545,63.4873709679
546,63.8086490631
547,63.9472391605
548,64.0721290112
549,64.1523580551
550,63.5055320263
551,63.5522208214
552,63.8153660297
553,63.7002980709
554,63.6748030186
555,63.6422109604
556,63.6279370785
557,63.6994848251
558,63.7230629921
559,63.7132480145
560,63.6299128532
561,63.5499379635
562,63.6597959995
563,63.6478130817
564,63.6062889099
565,63.77998209
566,63.5914859772
567,63.6483619213
568,63.8933238983
569,62.9780879021
570,63.0404119492
571,62.9987561703
572,63.0423600674
573,62.8916699886
574,63.019094944
575,62.9650712013
576,62.6558020115
577,62.6734719276
578,62.612621069
579,62.6518120766
580,62.7251470089
581,62.5413911343
582,62.5658450127
583,62.5362451077
584,62.7229821682
585,61.004119873
586,60.8083059788
587,60.9178569317
588,60.8008401394
589,61.6101510525
590,62.0314080715
591,62.0001609325
592,61.88240695
593,61.8536369801
594,61.9322149754
595,61.990762949
596,62.0225319862
597,62.2081201077
598,62.2828450203
599,62.2376039028
600,62.2219219208
601,62.2500479221
602,62.2054851055
603,62.178096056
604,62.0838301182
605,62.164124012
606,62.246019125
607,62.442854166
608,62.4560759068
609,62.2297110558
610,62.3585391045
611,62.2646179199
612,63.4835500717
613,63.7098689079
614,63.5758600235
615,63.7811059952
616,63.7257859707
617,64.042648077
618,64.1600298882
619,63.9248628616
620,64.0659470558
621,64.1841781139
622,64.0882339478
623,64.3825879097
624,64.0914509296
625,63.8935949802
626,64.1504669189
627,63.8974559307
628,64.192661047
629,64.0048279762
630,65.8662559986
631,65.9915449619
632,66.8750879765
633,66.7377691269
634,66.6852538586
635,67.8371958733
636,66.8762819767
637,66.715239048
638,66.7135250568
639,66.756469965
640,66.9299619198
641,67.0164690018
642,66.9484078884
643,66.9744830132
644,67.1733090878
645,67.0703918934
646,66.6970000267
647,66.3948149681
648,66.66446805
649,66.1938121319
650,66.2949290276
651,66.217238903
652,66.1699998379
653,66.1929829121
654,66.3957839012
655,66.5811231136
656,66.8003292084
657,66.8120059967
658,66.7226688862
659,66.7794919014
660,66.750056982
661,66.9459590912
662,66.6968050003
663,66.7843790054
664,66.8862380981
665,66.8318388462
666,67.2032358646
667,67.1151480675
668,66.8723180294
669,67.1920721531
670,67.0994069576
671,67.2352218628
672,67.0795140266
673,67.1355960369
674,67.2964520454
675,67.1902749538
676,67.3673329353
677,67.3579199314
678,67.3126978874
679,67.514952898
680,67.3138158321
681,67.5064110756
682,67.2762439251
683,67.3336760998
684,67.2359178066
685,68.2334861755
686,69.369977951
687,69.3840959072
688,69.2939789295
689,68.4415459633
690,68.1431407928
691,67.9340708256
692,68.1484560966
693,67.9627509117
694,68.1727998257
695,68.173306942
696,67.9992368221
697,68.2183690071
698,67.9609048367
699,67.9815099239
700,68.1236829758
701,68.1525580883
702,68.0498979092
703,68.457859993
704,68.6046731472
705,68.679847002
706,68.7105131149
707,68.3270909786
708,68.5076270103
709,68.4759800434
710,68.496473074
711,68.6498429775
712,67.4943981171
713,67.422606945
714,67.5576090813
715,67.3832080364
716,67.4991240501
717,67.4175331593
718,67.3562479019
719,67.464550972
720,67.6499769688
721,67.4173500538
722,67.4851100445
723,67.3629150391
724,67.33802104
725,67.5458669662
726,67.159676075
727,67.3397920132
728,67.0516519547
729,66.8122410774
730,64.888728857
731,64.8875000477
732,64.0425188541
733,64.2546651363
734,64.1118688583
735,63.0142529011
736,64.1204869747
737,64.1356608868
738,64.0295200348
739,64.2286958694
740,63.9540290833
741,63.7919220924
742,63.8794748783
743,63.6920762062
744,63.550194025
745,63.7114069462
746,63.5359930992
747,63.7108590603
748,63.4044420719
749,63.7536489964
750,63.7352929115
751,63.6977851391
752,63.7046542168
753,64.2655107975
754,64.684773922
755,64.5695149899
756,64.2398371696
757,64.426235199
758,64.3439328671
759,64.4358439445
760,64.582431078
761,64.3634479046
762,64.579625845
763,64.5935101509
764,64.5998411179
765,64.5727241039
766,64.2513408661
767,64.4708619118
768,64.421806097
769,64.4560029507
770,64.6621730328
771,64.4205322266
772,64.5763750076
773,64.6136720181
774,64.2672829628
775,64.3490679264
776,64.1888639927
777,64.2619149685
778,64.2277269363
779,64.2312939167
780,64.22199893
781,64.2322189808
782,64.1906251907
783,64.1151518822
784,64.1180579662
785,63.1046609879
786,62.0644509792
787,61.980576992
788,62.0398988724
789,61.9968430996
790,62.1602659225
791,62.171612978
792,62.1054039001
793,62.0662031174
794,61.8305039406
795,61.9360020161
796,62.0656359196
797,61.7994580269
798,62.0955998898
799,62.4996590614
800,62.3554348946
801,62.3588819504
802,62.6320030689
803,62.3330960274
804,62.5090780258
805,63.1545321941
806,63.2270860672
807,63.1867120266
808,63.2453842163
809,63.1071069241
810,63.2251591682
811,62.9335560799
812,62.9026200771
813,63.3600680828
814,63.3659670353
815,63.3406620026
816,63.1874568462
817,63.4221351147
818,63.3722150326
819,63.5193760395
820,63.2088589668
821,63.213023901
822,63.345897913
823,63.1430029869
824,63.2119469643
825,63.1434340477
826,63.4728469849
827,63.087220192
828,62.8927118778
829,64.5782940388
830,64.5351309776
831,64.494040966
832,65.1846091747
833,66.0565569401
834,66.2742660046
835,66.3641328812
836,65.7351849079
837,65.4536919594
838,65.5269699097
839,65.5752830505
840,65.3603789806
841,65.4979012012
842,65.1941480637
843,65.4644169807
844,65.5537850857
845,65.2491769791
846,65.5884830952
847,65.580231905
848,65.9828598499
849,66.0623049736
850,65.9348118305
851,66.2348890305
852,66.2328238487
853,65.7174711227
854,65.2210409641
855,65.2340531349
856,65.2602829933
857,65.3519937992
858,65.5422620773
859,65.5854430199
860,65.7584040165
861,66.2113380432
862,68.8021969795
863,68.8581731319
864,69.1413459778
865,68.7418520451
866,69.0918431282
867,68.7819099426
868,69.2069220543
869,69.5319771767
870,69.2301018238
871,69.5633859634
872,69.5183908939
873,69.6655490398
874,69.741492033
875,69.8378591537
876,69.8497080803
877,69.9201710224
878,70.0949690342
879,70.0160307884
880,70.3314549923
881,70.1376550198
882,70.2592711449
883,70.5832009315
884,70.6194009781
885,70.4848351479
886,70.5751311779
887,70.7053890228
888,71.0658919811
889,71.5984091759
890,71.9089918137
891,72.0410721302
892,73.7457518578
893,75.963447094
894,75.8041372299
895,75.8307240009
896,75.8226389885
897,76.0298349857
898,76.137693882
899,75.6290230751
900,75.8027980328
901,75.7427880764
902,75.6273469925
903,75.9984111786
904,75.5816428661
905,74.9767780304
906,74.8008041382
907,74.9390261173
908,74.87200284
909,74.9371378422
910,74.7900338173
911,74.9921760559
912,75.1351981163
913,74.5500259399
914,74.6615180969
915,74.6381089687
916,74.5104467869
917,74.4990639687
918,74.4637200832
919,74.3500680923
920,74.5143651962
921,74.5031740665
922,74.5566031933
923,74.5766749382
924,74.4611837864
925,74.5416619778
926,74.4028818607
927,74.7980968952
928,74.7692170143
929,73.4476149082
930,73.4580898285
931,73.4572880268
932,72.8898699284
933,71.841668129
934,71.8231880665
935,71.8756709099
936,71.4348380566
937,71.6554300785
938,71.6900680065
939,71.3780729771
940,71.6586580276
941,71.4911448956
942,71.6883618832
943,71.9939730167
944,73.4027540684
945,73.7919929028
946,73.5590360165
947,73.6479568481
948,73.2043740749
949,73.1730709076
950,73.3432159424
951,73.13032794
952,73.590018034
953,73.3671720028
954,73.3836359978
955,73.3284730911
956,73.5419230461
957,72.9513459206
958,72.9503791332
959,72.859940052
960,72.5941581726
961,72.4340441227
962,69.477298975
963,69.4100670815
964,69.0244698524
965,69.4248180389
966,69.1859829426
967,69.2982969284
968,69.093583107
969,69.0904459953
970,68.7658340931
971,68.5814499855
972,68.5614511967
973,68.641698122
974,68.6073348522
975,68.452190876
976,68.8355879784
977,68.7504589558
978,68.5118072033
979,68.6281559467
980,68.2950839996
981,68.4851899147
982,68.4506340027
983,68.1265730858
984,68.202655077
985,68.1917581558
986,68.2188711166
987,68.0512897968
988,67.6869688034
989,67.2376849651
990,66.7539060116
991,66.7684659958
992,64.7971138954
993,62.8228678703
994,63.9291300774
995,64.5672819614
996,65.2224898338
997,64.9754970074
998,64.9040400982
999,64.7648439407
1000,64.2732739449
