iteration,spent_time
1,0.326370954514
8,0.477090120316
4,0.694321870804
5,1.57899904251
2,1.65472102165
3,1.65469288826
6,1.80998086929
7,1.9004240036
9,2.07540297508
10,2.04942297935
12,1.73941898346
11,1.92704606056
13,1.69213294983
15,2.02409982681
14,2.24155712128
16,2.50258278847
17,2.63826298714
18,2.67254900932
20,2.57731389999
19,2.57752013206
21,2.50679802895
23,2.64372682571
22,2.86436200142
25,1.63457107544
24,2.13130402565
27,1.70534682274
26,2.01079201698
28,1.76828098297
29,1.79945588112
30,1.9777841568
31,1.99814295769
32,1.8575258255
33,1.84450888634
34,1.87944293022
35,1.60643386841
37,1.52183103561
36,1.59470796585
38,1.6551759243
39,1.65992808342
41,1.47835803032
40,1.64807081223
42,1.61077213287
43,1.79972600937
44,1.54298090935
45,1.77983593941
46,1.68361878395
47,1.69487500191
49,1.4994699955
48,1.71152091026
51,1.75117397308
50,1.83521199226
52,1.90643000603
53,1.71162009239
54,1.73127698898
55,1.60372400284
57,1.505423069
56,1.93656611443
58,1.66552591324
59,1.64470481873
61,1.69075202942
60,1.7612490654
62,1.60485196114
64,1.70169210434
63,1.85018992424
66,1.71325492859
65,1.96182513237
67,1.88065099716
69,1.88181900978
68,1.94289398193
70,1.83563899994
71,1.91346001625
72,1.72687411308
74,1.71934318542
73,1.84493803978
75,1.85173988342
76,1.88157105446
77,1.81306099892
79,1.7499871254
78,1.88822412491
82,1.70056509972
80,1.84696412086
81,1.81404995918
83,1.69719195366
84,1.70356798172
86,1.60087800026
85,1.71575498581
87,1.61339998245
89,1.6230340004
88,1.84292507172
90,1.56877803802
91,1.79561305046
92,1.68652296066
94,1.75120091438
93,1.88090801239
95,1.87198901176
96,1.82760286331
97,1.83823084831
99,1.68689680099
98,1.77278804779
100,1.80358099937
101,1.64315295219
102,1.70736813545
103,1.69622707367
104,1.92950701714
105,1.53401207924
106,1.73738193512
107,1.63036179543
109,1.65350389481
108,1.74726295471
111,1.57167100906
110,1.9098379612
112,1.86329197884
113,1.76290607452
115,1.70079088211
114,1.94263911247
116,1.83200407028
117,1.69303107262
119,1.78117918968
118,1.87377810478
120,1.7310090065
121,1.89865708351
122,1.89138913155
123,1.7693400383
125,1.52031588554
124,1.76164388657
126,1.70340681076
127,1.66462993622
130,1.60771608353
128,1.80685305595
129,1.88121008873
131,1.71425914764
132,1.63453698158
133,1.83105802536
135,1.57255887985
134,1.75589609146
137,1.77589797974
