iteration,spent_time
1,1.81527996063
6,1.80544400215
2,2.53566002846
3,3.14495897293
8,3.73918485641
4,4.60482406616
5,5.02745580673
7,5.86791491508
9,6.55338406563
10,7.79251194
12,6.48580288887
11,7.11747312546
13,7.08493304253
14,6.95668101311
15,7.08563399315
16,6.81236195564
17,7.12458109856
18,7.79558992386
19,7.38054394722
20,6.88086700439
21,6.98114299774
22,6.99803900719
23,7.00087690353
24,6.96753191948
25,6.90999603271
26,6.942289114
27,7.59586596489
28,6.77074193954
29,7.23631286621
30,6.93439102173
31,7.06489896774
32,7.06471705437
33,7.14552307129
34,7.01976108551
35,7.25617098808
36,7.38225102425
37,6.487844944
38,6.53650307655
39,6.19014906883
40,6.54654693604
41,6.13770198822
42,6.26946592331
43,6.09821510315
44,6.50551104546
45,6.60711693764
46,5.88389205933
47,6.17949414253
48,6.20147514343
49,6.15526199341
50,6.01610898972
51,6.27381205559
52,6.10956692696
53,6.30854415894
54,6.19026112556
55,5.67808318138
56,6.40561318398
57,6.29917311668
58,6.01035499573
59,6.30217194557
60,6.58104705811
61,6.73013997078
62,6.69093990326
63,6.67457389832
64,6.71564602852
65,6.75625491142
66,6.68608307838
67,6.59337592125
68,6.80709004402
69,6.89494013786
70,6.41110801697
71,6.41174483299
72,6.39117407799
73,6.34884595871
74,6.14990496635
75,6.37094593048
76,7.32094883919
77,7.27523803711
78,7.32406616211
79,7.05819892883
80,7.32386994362
81,7.13415718079
82,7.19376087189
83,7.36627197266
84,7.11013507843
85,7.38367199898
86,5.97201800346
87,6.09818696976
88,6.06790781021
89,6.16250109673
90,6.04376602173
91,6.21726489067
92,6.26856613159
93,6.06501603127
94,6.35861587524
95,5.86182785034
96,6.27097010612
97,6.30045199394
98,6.25927710533
99,6.85706186295
100,6.51471090317
101,8.39492106438
102,8.67760586739
103,8.78314113617
104,9.14729094505
105,10.9880449772
106,10.665158987
107,11.3763570786
108,11.5893859863
109,11.6944139004
110,12.2081429958
111,10.9525139332
112,10.6060218811
113,10.9890489578
114,10.8370478153
115,9.94892406464
116,10.6271510124
117,9.91339898109
118,10.7224450111
119,9.68652200699
120,10.4558119774
121,9.70909810066
122,10.2902560234
123,10.3711559772
124,10.2718338966
125,9.67302489281
126,9.82465791702
127,9.86811304092
128,9.6839621067
129,9.99494791031
130,9.90304899216
131,9.85125303268
132,9.86366295815
133,9.20809102058
134,10.2166159153
135,9.49103403091
136,10.362251997
137,10.3359999657
138,9.85552597046
139,9.92551088333
140,9.44343519211
141,10.0007009506
142,10.0864830017
143,10.3707461357
144,9.58573198318
145,10.2875277996
146,8.89105796814
147,9.89403605461
148,9.64618492126
149,10.07533288
150,10.118612051
151,9.87182402611
152,9.32447195053
153,9.61212396622
154,9.49210214615
155,9.88478207588
156,9.98872995377
157,9.13819408417
158,9.72390198708
159,9.28328704834
160,9.15627717972
161,9.03376793861
162,9.70430994034
163,9.8735730648
164,9.76522994041
165,9.42478990555
166,9.93159103394
167,9.94187998772
168,9.42140293121
169,10.5586338043
170,10.7871320248
171,11.0742118359
172,10.6339309216
173,10.1464061737
174,10.4959299564
175,10.8476469517
176,10.3952801228
177,10.3152620792
178,10.9328241348
179,10.228992939
180,10.0038659573
181,10.0939369202
182,10.4657840729
183,10.3754160404
184,10.2773530483
185,10.1977469921
186,10.2405118942
187,10.5653889179
188,9.75193309784
189,10.124601841
190,9.80146121979
191,9.85916495323
192,9.16408801079
193,9.70765995979
194,9.67040991783
195,9.28528881073
196,9.40417718887
197,9.26102399826
198,9.57160186768
199,9.39095401764
200,10.8372609615
201,10.1820480824
202,10.7001128197
203,10.1188220978
204,10.319037199
205,10.8213431835
206,10.8814909458
207,10.7953641415
208,11.23741889
209,10.6042521
210,9.74595499039
211,10.7345499992
212,10.4801850319
213,10.9405090809
214,10.6155760288
215,10.5168399811
216,10.3114759922
217,10.4627029896
218,10.0662460327
219,10.140627861
220,10.248857975
221,9.70714783669
222,10.0515580177
223,9.86372709274
224,9.85361504555
225,9.47703099251
226,9.88703918457
227,9.50162005424
228,9.1660490036
229,9.67175722122
230,10.0584449768
231,9.6478331089
232,9.87445902824
233,9.89087510109
234,10.0323729515
235,10.7316150665
236,10.4780189991
237,10.3285419941
238,10.39427495
239,10.5537321568
240,9.57129716873
241,10.3400230408
242,9.53280210495
243,9.67418885231
244,9.87957692146
245,9.55126094818
246,9.41978597641
247,9.5072889328
248,10.167963028
249,9.52709007263
250,9.70473790169
251,9.77737593651
252,10.0818238258
253,9.37300300598
254,9.67674922943
255,9.2996199131
256,9.42141294479
257,9.92009902
258,9.86494612694
259,9.76099586487
260,9.92744088173
261,9.19867491722
262,9.42023515701
263,9.71960711479
264,9.617374897
265,9.79210209846
266,9.81484484673
267,9.92539405823
268,9.04276394844
269,9.71567201614
270,10.1784191132
271,10.5502779484
272,10.3360350132
273,10.5290849209
274,10.0950641632
275,11.2103800774
276,10.5451979637
277,10.3697168827
278,11.4772748947
279,10.8725361824
280,10.1881890297
281,10.0391180515
282,10.3878648281
283,10.3049650192
284,10.2790038586
285,9.59324908257
286,9.85286402702
287,9.97149395943
288,9.33983898163
289,9.81984090805
290,9.62280201912
291,10.114964962
292,9.69593596458
293,9.8863492012
294,10.0193190575
295,10.1276919842
296,10.2788949013
297,10.6866509914
298,10.288820982
299,10.0319449902
300,10.2560930252
301,10.5554451942
302,10.2974820137
303,9.89603590965
304,10.1436371803
305,9.38719987869
306,10.4075450897
307,9.86238098145
308,10.1624310017
309,10.3482091427
310,10.6771309376
311,9.58206701279
312,10.1492011547
313,10.5749349594
314,9.95453381538
315,10.4072809219
316,9.64151191711
317,9.53648495674
318,9.81180715561
319,9.62470889091
320,9.70901203156
321,9.94633579254
322,9.26618885994
323,9.82644605637
324,10.013463974
325,9.86505508423
326,9.96432209015
327,10.7576329708
328,10.2255811691
329,11.1037840843
330,10.4018440247
331,10.7583220005
332,10.9775719643
333,10.8967289925
334,10.4076550007
335,11.0416510105
336,11.3437461853
337,10.6174488068
338,11.1898200512
339,10.0038142204
340,10.7676098347
341,10.8140919209
342,10.8232829571
343,10.5643541813
344,11.563863039
345,10.8150401115
346,10.1541919708
347,10.1611838341
348,10.0619139671
349,10.9826369286
350,10.6808149815
351,10.1869080067
352,10.8733890057
353,9.89587402344
354,9.39346504211
355,9.79297804832
356,9.90638399124
357,10.0134279728
358,10.3657038212
359,9.34383010864
360,9.71088290215
361,9.5080139637
362,9.41946983337
